golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,bm25_score
186,3,Amazonの誤配送詐欺に引っかかったかも...商品返品して四日目、いまだに返金の連絡来ない( ･ิ..･ิ ) #Amazon https://t.co/ZvDsuieXfr,911971,911971,密林さんからのお荷物届かない( •́ㅿ•̀ ),@336586 ご心配をおかけしております。お届け予定日を過ぎても未着の場合、こちらからご連絡ください。https://t.co/J6YEizo6qC 出品者発送の商品の場合は、出品者に直接ご連絡ください。https://t.co/bpqWb4Zbe4 MH,11.078298469302647
186,4,Amazonの誤配送詐欺に引っかかったかも...商品返品して四日目、いまだに返金の連絡来ない( ･ิ..･ิ ) #Amazon https://t.co/ZvDsuieXfr,976192,976192,Amazonでピルカッター買ったら６個もきたんだけど(･∀･；)在庫の箱一つ送ってきてる…めんどくさいけど返品しなきゃなのかな( ´•ω•` ),@351524 ご迷惑をおかけしております。多くお送りしてしまった分については返品を承らせていただきます。お手数ですが、こちらのURLよりカスタマーサービスまでお問合せ下さい。 https://t.co/Noh86Og8WC EK,11.078298469302647
186,5,Amazonの誤配送詐欺に引っかかったかも...商品返品して四日目、いまだに返金の連絡来ない( ･ิ..･ิ ) #Amazon https://t.co/ZvDsuieXfr,2419724,2419724,Amazonのほしい物リストに追加ボタンを押すとリストではなく勝手にカートに追加される怪現象が発生中( ´･ω･` ),@695141 ご不便をおかけしております。safariをご利用ではありませんか？そちらの現象については当サイトでも認知しており、現在確認中です。改善されるまで、ご迷惑をおかけしますがAmazonアプリをご利用いただければ幸いです。 EK,11.078298469302647
187,1,"@115830 after being fobbed off by @amazonhelp im trying to get an answer here, why is my prime delivery which was out for delivery on the 'GUARANTEED' delivery date of 30/11/17 AND THEN AGAIN yesterday when that failed still not here? and now due AGAIN today? getting ridiculous",445545,445545,@AmazonHelp Ordered something from Amazon prime on Sunday...it was due for delivery yesterday (I ordered after 9.30pm on Sunday) and it still hasn’t been delivered and is saying due today...why am I paying for prime and not getting the delivery when I should?!,"@220509 Hi Rebecca, what was the original estimated delivery date provided to you in your order confirmation email?^PJ",39.90166208989207
187,2,"@115830 after being fobbed off by @amazonhelp im trying to get an answer here, why is my prime delivery which was out for delivery on the 'GUARANTEED' delivery date of 30/11/17 AND THEN AGAIN yesterday when that failed still not here? and now due AGAIN today? getting ridiculous",1391456,1391461,@AmazonHelp Yesterday which is when it was out for delivery,@438219 It shouldn't do. Can you contact us here: https://t.co/JzP7hlA23B? ^MC,38.985377116473416
187,3,"@115830 after being fobbed off by @amazonhelp im trying to get an answer here, why is my prime delivery which was out for delivery on the 'GUARANTEED' delivery date of 30/11/17 AND THEN AGAIN yesterday when that failed still not here? and now due AGAIN today? getting ridiculous",349627,349628,"@AmazonHelp Last update was out for delivery on Friday at 17:40. Tracker yesterday said delivery was due Friday, then yesterday &amp; now today.","@199200 sorry about that, contact us here: https://t.co/JzP7hlA23B we'll look into it ^AS",38.957358552773584
187,4,"@115830 after being fobbed off by @amazonhelp im trying to get an answer here, why is my prime delivery which was out for delivery on the 'GUARANTEED' delivery date of 30/11/17 AND THEN AGAIN yesterday when that failed still not here? and now due AGAIN today? getting ridiculous",2604185,2604187,@AmazonHelp Just says when my delivery is due and dates been changed to yesterday and still no delivery,"@736888 Hi, sorry to hear about the issue with your delivery. If you get in touch https://t.co/JzP7hlA23B we'll take a look into this for you. ^TI",37.53583563958859
187,5,"@115830 after being fobbed off by @amazonhelp im trying to get an answer here, why is my prime delivery which was out for delivery on the 'GUARANTEED' delivery date of 30/11/17 AND THEN AGAIN yesterday when that failed still not here? and now due AGAIN today? getting ridiculous",2548626,2548626,@AmazonHelp prime delivery and was out yesterday yet no delivery and no further email. Ridiculous as I needed it for today 😡😡 https://t.co/pERj8Hxye8,@724198 Sorry for the late delivery! We'd like to look into this. Please contact via phone/chat here: https://t.co/JzP7hlA23B ^AB,35.78676150861703
188,1,Merci @AmazonHelp @120533 https://t.co/SWMCYXUGkZ,780805,780806,@AmazonHelp Merci @AmazonHelp toujours aussi rapide chez @120533,@306417 À votre service :),16.936863106378137
188,2,Merci @AmazonHelp @120533 https://t.co/SWMCYXUGkZ,2767522,2767522,Ouloulou merci @120533 @AmazonHelp @120535 😍😍😍😍😍 https://t.co/KTizKQV3py,"@683416 Ohh la chance, je veux la même :) alors c'est quoi le rituel aujourd'hui ? :p",16.383449700529574
188,3,Merci @AmazonHelp @120533 https://t.co/SWMCYXUGkZ,728813,728813,Merci @120533 @AmazonHelp je vous aimes 💙💙💙 #Fati https://t.co/amTtmlvc8M,@171144 Ravi d'apprendre que ça vous a plu 😍 😍 https://t.co/fmA45srNLo,15.338136149704848
188,4,Merci @AmazonHelp @120533 https://t.co/SWMCYXUGkZ,676181,676181,Merci @120533 https://t.co/f8bwXHTkiC,@281292 La classe 😜😝! Profitez-en 😍! ^SA,14.641345683475443
188,5,Merci @AmazonHelp @120533 https://t.co/SWMCYXUGkZ,611082,611082,Merci @120533 https://t.co/uYfzefv97n,@265292 Je vous en prie :p,14.641345683475443
189,1,"@AmazonHelp still waiting. What happened to this company ? Unbelievably customer care is careless, as I have called 6 times. https://t.co/E5fd302AkE",421759,421746,"@AmazonHelp I have already replied, called customer care still no result",@215477 Thank you for replying to the email and we shall get back to you soon. ^SH,25.605834187425224
189,2,"@AmazonHelp still waiting. What happened to this company ? Unbelievably customer care is careless, as I have called 6 times. https://t.co/E5fd302AkE",2390493,2390491,"@AmazonHelp I have no idea what is happening as I've been told to wait 24 hours because apparently it's impossible for a company called Amazon to contact a company called Amazon Logistics by phone to find out what has happened to my parcel,which is blatantly not true.",@688607 Sorry to hear about the issue with your order. If you have not been updated within 24hrs please let us know and we'll look into this for you. ^ES,23.42400590972896
189,3,"@AmazonHelp still waiting. What happened to this company ? Unbelievably customer care is careless, as I have called 6 times. https://t.co/E5fd302AkE",351173,351169,@AmazonHelp Amazon is an idiot company with donkeys serving as an customer care executive,@199548 Apologies for the ordeal Vishal. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN,22.692131391259544
189,4,"@AmazonHelp still waiting. What happened to this company ? Unbelievably customer care is careless, as I have called 6 times. https://t.co/E5fd302AkE",2813496,343113,@AmazonHelp I called customer service they didn't care,@784461 Have you had a chance to follow the steps shown here to set up display mirroring: https://t.co/wUiS8eRMaL? ^GR,21.34498746758587
189,5,"@AmazonHelp still waiting. What happened to this company ? Unbelievably customer care is careless, as I have called 6 times. https://t.co/E5fd302AkE",37605,37614,@AmazonHelp I will escalate this to highest authorities. What a pain this has been! Have already shared all data and called 10 times.,@124163 We haven't received your details yet. Kindly share the details in the link provided earlier and we'll get in touch. ^SY,21.268736396322776
190,1,@AmazonHelp What happened to this in shipping? I'm afraid to feed my cats half of these cans because they're that damaged. https://t.co/338hgby0rx,299620,299623,@AmazonHelp Yes I'm afraid so. Twice.,@187418 I'm sorry to hear this! Have you received an updated delivery date? ^WJ,20.661509461933235
190,2,@AmazonHelp What happened to this in shipping? I'm afraid to feed my cats half of these cans because they're that damaged. https://t.co/338hgby0rx,268130,268135,"@AmazonHelp That has happened before, but not in these 3 cases here","@179930 Were you able to reach us using the link provided by ^DC? If so, what insight were we able to offer regarding this? ^ME",20.590995062861563
190,3,@AmazonHelp What happened to this in shipping? I'm afraid to feed my cats half of these cans because they're that damaged. https://t.co/338hgby0rx,229994,229995,@AmazonHelp That just shows me stuff I've already bought I'm afraid,@170132 Please reach us here: https://t.co/JzP7hlA23B so we can look into this for you.^CD,20.48018822015847
190,4,@AmazonHelp What happened to this in shipping? I'm afraid to feed my cats half of these cans because they're that damaged. https://t.co/338hgby0rx,725238,725233,@AmazonHelp What happened to my complaint,@293717 We've sent a correspondence to your registered email ID here: https://t.co/NTkrxpsbHJ. Kindly check. ^PS,20.42839088242201
190,5,@AmazonHelp What happened to this in shipping? I'm afraid to feed my cats half of these cans because they're that damaged. https://t.co/338hgby0rx,130329,130327,@AmazonHelp what happened to my feedback...,@145394 I understand the importance of the skills you've mentioned for Echo. We've forwarded your feedback to our team internally for a review. ^MO,20.42839088242201
191,1,"わしゃAmazon使っとらんよ‼️
下らん詐欺かね？ https://t.co/uSvgTcdbdv",271,272,@AmazonHelp 電話で対応してもらいましたが改良されませんでした。 保証期間も過ぎてるので買い直しになるんでしょうね。,@115770 カスタマーサービスにてお問い合わせ済みとのことで、お手数をおかけいたしました。リプライいただきありがとうございました。ET,0.0
191,2,"わしゃAmazon使っとらんよ‼️
下らん詐欺かね？ https://t.co/uSvgTcdbdv",2987939,2987939,いきなり来たんだけど なんですかこれ！！？ @120465 https://t.co/4dhaXWNqB4,@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo SM,0.0
191,3,"わしゃAmazon使っとらんよ‼️
下らん詐欺かね？ https://t.co/uSvgTcdbdv",2987903,2987903,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. ¡Saludos! ^FQ",0.0
191,4,"わしゃAmazon使っとらんよ‼️
下らん詐欺かね？ https://t.co/uSvgTcdbdv",2987901,2987901,架空請求きたよww しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB,@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。 https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK,0.0
