golden_example_id,golden_intent,customer_message,rank,retrieval_score,retrieved_customer_text,retrieved_brand_response,retrieved_conversation_root,retrieved_customer_created_at
166,,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,4,26.832787113388708,@AmazonHelp Your apologies will not reduce the loss i m facing on a daily basis,@298518 The details are already escalated to our team and we'll reach out to you soon with an update. ^GK,748707,2017-10-12 07:14:22+00:00
166,,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,5,26.423753329869882,@AmazonHelp It’s been a daily charge,"@369985 We'd like to have a closer look into this with you, please reach us directly here: https://t.co/JzP7hlA23B ^NC",1058840,2017-10-23 12:41:03+00:00
167,,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",1,34.99984949454134,.@AmazonHelp is ruining my life because they failed to deliver my Halloween costume two days in a row,@444667 Oh no! Sorry for the frustrations! Who is the carrier listed here: https://t.co/Y5jpI9gRhE so we can look into this for you. ^AD,1396160,2017-10-28 14:53:30+00:00
167,,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",2,33.46078669493132,Yo y’all have REALLY been dropping the ball with on-time Prime delivery @AmazonHelp 😡,@629580 Hello! I'm really sorry for the frustration. We'd like to help! Do you have a package you are currently waiting on? ^AJ,2590111,2017-10-30 19:39:30+00:00
167,,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",3,31.947051651215958,@115821 stick with UPS and USPS for Prime deliveries. Amazon Logistics is terrible - totally disappointed and ready to cancel my membership- why pay when you can’t deliver?,"@768589 I'm sorry to hear about the poor experience! This isn't the service we strive for, Lydia! When you have a moment, send us your details and we'll have a specialist take a closer look with you: https://t.co/g2oqCgjuGU ^KN",2744201,2017-11-20 18:59:41+00:00
167,,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",4,30.50492692877031,"@AmazonHelp Wtever was sent &amp; wtever is being sent to me i hv replied that then &amp; there, u can’t send the ball in my court to blame me tht I don’t reply","@332948 If you've reverted will get in touch with you soon. Also, please add the preferred time for us to call you. ^VN",1022753,2017-10-14 17:19:08+00:00
167,,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",5,30.46708072213317,Whoever @115821 contracts with in my area to do Prime Amazon Logistics deliveries is horrible. So frustrating that they're always late. https://t.co/Hlq0CyTGkl,@333742 I'm sorry you haven't received your order! Please relay details to us so we can look into this: https://t.co/fafKjFzaR1 ^MV,900387,2017-10-21 04:12:02+00:00
168,,"@AmazonHelp received an email saying my mattress would be delivered Thursday. A delivery company called Arrow XL called to say the earliest is next week. Absolutely raging, you knew there was a problem but never bothered to contacted me https://t.co/6hLBQzUxtg",1,28.37706650048647,@AmazonHelp No I just received an email saying it would be delivered Monday when I paid for next day delivery by 1pm. Could you please DM me,@656734 We're happy to help best we can via direct message! You can reach us at the link below. ^CS https://t.co/1XyLaGkcaN,2254670,2017-11-12 19:20:11+00:00
168,,"@AmazonHelp received an email saying my mattress would be delivered Thursday. A delivery company called Arrow XL called to say the earliest is next week. Absolutely raging, you knew there was a problem but never bothered to contacted me https://t.co/6hLBQzUxtg",2,26.829530183326895,@AmazonHelp No it's vanished from my husbands account. It was odd as it kept saying out for delivery every day and never arrived. I called and spoke to someone and they said it would be delivered but it never arrived. Then I called about the refund and was told it wasn't an Amazon issue,"@714330 As we do not have access to account information in Twitter, please reach out to our team here:  https://t.co/hApLpMlfHN and they will be able to help you further. ^TL",2504960,2017-11-15 21:12:43+00:00
168,,"@AmazonHelp received an email saying my mattress would be delivered Thursday. A delivery company called Arrow XL called to say the earliest is next week. Absolutely raging, you knew there was a problem but never bothered to contacted me https://t.co/6hLBQzUxtg",3,26.46976730014209,@AmazonHelp I have received an email but there is a problem with it. Is it possible to dm someone?,@510908 You can DM us here! Please keep in mind that we're unable to view accounts via Twitter. ^JO https://t.co/1XyLaGkcaN,1680115,2017-11-06 15:55:21+00:00
168,,"@AmazonHelp received an email saying my mattress would be delivered Thursday. A delivery company called Arrow XL called to say the earliest is next week. Absolutely raging, you knew there was a problem but never bothered to contacted me https://t.co/6hLBQzUxtg",4,26.049155761663567,"Silly Amazon, You're making me blush, I was expecting the rooCase to be delivered Wed of next week.. But just got an email saying my @89486 was shipped &amp; it should be delivered on Sunday??.. You never cease to amaze me @115821 &amp; @AmazonHelp Thanks for the speedy delivery.","@385916 How wonderful ☺️ - here's the tracking, just in rooCase you have not checked 😁😜 :  https://t.co/Y5jpI9gRhE  ^TD",2290807,2017-11-12 08:48:01+00:00
168,,"@AmazonHelp received an email saying my mattress would be delivered Thursday. A delivery company called Arrow XL called to say the earliest is next week. Absolutely raging, you knew there was a problem but never bothered to contacted me https://t.co/6hLBQzUxtg",5,25.96211322539884,@AmazonHelp It says delivered ready for collection at 17.20pm but I received an email at 17.58pm saying there will be a delay,@626224 Please give us a call here: https://t.co/hApLpMlfHN so we can look into this with you! ^TR,2126724,2017-11-08 19:26:08+00:00
169,,Amazonさん仕事早すぎる…。次からも利用しますね(o^^o) https://t.co/sHYblH5sEE,1,0.0,amazonのfireTVstickが見れない😢,@115770 こんにちは、アマゾン公式です。Fire TV Stickが見れないというのは、どのような状況でしょうか。一般的なトラブルシューティングを記載したヘルプがございますので、ご参照ください。https://t.co/2pbG55qJ7h ET,272,2017-11-22 09:14:39+00:00
169,,Amazonさん仕事早すぎる…。次からも利用しますね(o^^o) https://t.co/sHYblH5sEE,2,0.0,"いきなり来たんだけど
なんですかこれ！！？

@120465 https://t.co/4dhaXWNqB4",@823866 当サイトからそのようなメールをお送りすることはございません。当サイトの名をかたるフィッシング行為が増えているようです。連絡先に電話をしたりしないようお気を付けください。https://t.co/k4jy2iBODo  SM,2987939,2017-11-22 07:41:45+00:00
169,,Amazonさん仕事早すぎる…。次からも利用しますね(o^^o) https://t.co/sHYblH5sEE,3,0.0,Señores de @116928 estoy confuso sobre el público destinatario de este artículo... https://t.co/RX2bcnQ7Qa,"@823854 ¡Hola Crispín! Lamento mucho la confusión causada. Te comento que he revisado con detalle el producto, el nombre es incorrecto, ya que funciona tanto para hombres como para mujeres. 
¡Saludos!
^FQ",2987903,2017-11-22 07:04:14+00:00
169,,Amazonさん仕事早すぎる…。次からも利用しますね(o^^o) https://t.co/sHYblH5sEE,4,0.0,"架空請求きたよww

しかとショートメールでAmazon相談係。 https://t.co/Frn8ZegIuB","@823853 ご承知のとおり、残念ながら悪質な詐欺が増加しているようですのでお気を付けください。
https://t.co/st4oU5QbhP を装った詐欺と思われる連絡を受け取った際はこちらをご覧ください。→ https://t.co/hY0XTcbk1X SK",2987901,2017-11-22 07:07:30+00:00
169,,Amazonさん仕事早すぎる…。次からも利用しますね(o^^o) https://t.co/sHYblH5sEE,5,0.0,たいへん！！Amazonでピンク動画見たら請求来た！！私の消息途絶えたらAmazonに社会から消されたと思ってください。 https://t.co/SLol5IqIiO,@823831 該当のメッセージは、https://t.co/st4oU5QbhPからお送りしたものではございません。当サイトの名をかたる架空請求詐欺が増えております。記載されている連絡先には、ご連絡なさらないようお気を付けください 。 YM,2987822,2017-11-22 06:10:09+00:00
170,,Biggest weekend of the year for consumers! Got a sweet deal thanks to @140312. But @115821 dropped the ball delivering it today. I was at work while my package was delivered. It says I signed for it while i was at WORK. You guys sure hire some great delivery drivers. FML,1,39.774340351866876,@429456 I was hoping @115821 delivered Mario while I was at work by some night flying drone. They didn’t.,"@429455 Hey Matt. Do you have an outstanding order? If so, what does the latest tracking advise? ^TP",1326281,2017-10-27 11:30:45+00:00
170,,Biggest weekend of the year for consumers! Got a sweet deal thanks to @140312. But @115821 dropped the ball delivering it today. I was at work while my package was delivered. It says I signed for it while i was at WORK. You guys sure hire some great delivery drivers. FML,2,39.457907953750556,@115850 while purchasing I was shown Lightening deal price but I was charged the original price at checkout. #cheating,"@441111 That's strange. Could you please confirm, if you've added the product to the cart from the lightening deal page? ^VN",1379281,2017-10-16 15:29:22+00:00
