golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,dense_score
164,3,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",834789,834789,@AmazonHelp hello. I ordered a refund/return weeks ago but no one came to pick up the item?,"@318777 Hey, please reach out - https://t.co/JzP7hlA23B we'll be happy to look into your issue further, Keep us posted. ^TP",0.8211072683334351
164,4,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",182581,182583,@AmazonHelp i have sent a item back for a refund and you have charged me for the item.and it was you`re fault in the first,"@158935 Have you had a chance to contact us by phone for options? If not, we'd like to look into it here: https://t.co/JzP7hlA23B ^LI",0.8133889436721802
164,5,"@AmazonHelp item o ne returned, still item not picked up , kindly  do as early and refund the same in my bank account https://t.co/IRQtkGDo6Z",1516036,1516028,@AmazonHelp Finally the return was picked up and I got the refund. Thank you for the help.🙏🏻,@471743 Glad to know that you have received your refund. Thank you for keeping us posted. ^SB,0.8100153207778931
165,1,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",1560827,1560827,FireHDを買ってしまった。コスパ高いからいいかな(；・∀・)ノ AmazonPremium会員で洋画見放題だし。,@482221 ご購入ありがとうございます！ヾ(=^▽^=)ノ 末永くご愛用いただけたら嬉しいです♪ プライム特典も様々ございますので、ぜひご活用くださませ！(＾▽＾) https://t.co/qjaFIyMkEk TN,0.7229472398757935
165,2,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",980245,980245,amazon BARいってみたい,@352419 10月29日まで開催しておりますので、ぜひお越しくださいませ♪ https://t.co/kR2AbLjFHG TN,0.7141579389572144
165,3,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",969256,969256,amazon barいってみたい,@350069 10月29日まで開催しておりますので、よろしければ、ぜひ♪ https://t.co/UQQmXxSXyS TN,0.7141579389572144
165,4,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",2317663,2317663,amazonの登録料ってナニ？ これ詐欺だって。 https://t.co/P3RUvIbzFY,@671934 ご認識頂いていると思いますが、そちらのメールは、Amazonから送信しているものではございません。正式なメールかどうかの識別方法については、こちらのヘルプページをご参照下さい。 https://t.co/ocFYL9Ws51 EK,0.7092188596725464
165,5,"AmazonのfireTV stick、これいいよー、これで、随分、映画や海外ドラマを、観まくってる。
最高だよ、もう、無い生活できませ~ん。 https://t.co/nTnUrO8e1U",1494815,1494815,Amazon primeに大江アナ期のモヤさまが追加されてるの最高かよ。 https://t.co/RvrCDGxA3h,@467079 |´-`)ﾁﾗｯ そうなんです。ぜひお楽しみくださいませ😀 HM,0.7086881995201111
166,1,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,914846,914850,@115851 @144771 @115851 dropped a mail to complain on how customers are treated by Amazon in India. India needs atten. if Amazon wishes to succeed here,@337247 Looks like you've had a bad experience. Could you kindly let us know what went wrong? We'd like to look into it. ^NS,0.8221333622932434
166,2,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,661394,661394,"@115851 @AmazonHelp your amazon India customer care is hope less, useless , simply bluffing and lying to the customers, be it normal ones or primes customers",@277591 You seem upset us and I'm sorry about it. Could you please let us know what went wrong? We'd like to help. ^MO,0.7904431819915771
166,3,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,804066,804067,@115850 @119356 This is the kind of service amazon India is providing to their customers. This is disgusting!!!,"@311617 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^BA",0.7901397347450256
166,4,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,2538965,2538966,@AmazonHelp i don't want to conceal the issue. i want that indian public should also learn that they must be careful with amazon they are unbelievably cheating customers too @115851 @115821,"@722085 I get your concern. However, Twitter being Social Media platform, we won't be able to access your account. Kindly share your details on the link provided earlier. JS",0.7876845598220825
166,5,@115821 @115850 @1840 @115851 @2517 @120320 @118341 @132458 @7291 @25348 This is the amazon services they will make a daily new excause and daily they raise a new complain...how can i trust on them tell me anyone........please close amazon in India https://t.co/U3hxViLIFS,231792,231795,@115851 @115850 @AmazonHelp Please improve amazon service in india.. customers need to beg even to speak to customer care @115850 https://t.co/kZiBcmwS7P,@171207 Sorry for the hassle Linson. I'll surely pass on your feedback to the concerned team internally. ^HN,0.7831411361694336
167,1,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",2492269,2492269,Fun. Another @115821 #delivery problem. Still not sure why @115821 has issues delivering to my house but #UPS and #FedEx don’t.,"@343738 Oh my! I'm sorry for the delivery troubles. Just to clarify, have you spoken with us about these deliveries? ^AL",0.7728844285011292
167,2,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",814334,814334,@115821 you guys should stick with ups or FedEx at least they got my orders to me when I paid for expedited shipping. 2 days late amazon...,"@313947 Oh no! I'm sorry to hear you had a late shipment. We want to help. To confirm, who's the carrier deliveling your order? ^BL",0.7578718662261963
167,3,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",240402,240402,@115821 has it's own delivery service! And it is amazing! UPS and FED EX need to take notes from them. Amazon is taking over the world! Lol,"@173101 Thanks for the kind words, Letecia! We love hearing this from our customers! Have a great day! ^FR",0.757824718952179
167,4,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",2136279,2136279,"@115821 ,Amazon delivery team , a bunch of liars , amazon should stop delivering and let that to the pros , fedex or ups , is just crazy !!!!","@383431 I'm sorry for any trouble! Without sharing account information, can you tell us more about what's going on? ^SB",0.7547301650047302
167,5,"Damn, @115821 Logistics in Atlanta is *still* dropping the ball with deliveries. Two in a row have been late! I sent both to my local Wholefoods Amazon locker because they can’t ever seem to deliver to my apartment. So frustrating that I can’t just specify UPS or FedEx!! 😡 https://t.co/C9kxvCuxDl",956283,956283,"@115821 Amazon shipping has become very terrible!!! Go back 2 UPS and FedEx!!!! Last 4 packages, 2 this week have been late. Ridiculous.",@346903 I'm sorry for the delays! We'd like to look into these deliveries. Please send us your info here: https://t.co/eueqYiMrZC ^JM,0.749103307723999
168,1,"@AmazonHelp received an email saying my mattress would be delivered Thursday. A delivery company called Arrow XL called to say the earliest is next week. Absolutely raging, you knew there was a problem but never bothered to contacted me https://t.co/6hLBQzUxtg",1188968,1188968,Amazon needs to do better. I specifically ordered a mattress to be delivered on Thurs. Now it's delayed till Fri no reason @AmazonHelp,@198390 Hi Brandon- Sorry to hear it. Was it delayed during shipment or delayed with the carrier? How were you notified? ^NV,0.810002326965332
168,2,"@AmazonHelp received an email saying my mattress would be delivered Thursday. A delivery company called Arrow XL called to say the earliest is next week. Absolutely raging, you knew there was a problem but never bothered to contacted me https://t.co/6hLBQzUxtg",140992,140994,"@AmazonHelp I understand you are busy, but I ordered a mattress this week, standard delivery as not a prime customer and I received it 2 day’s latter ... my dad pays for expedient delivery and nothing arrives?",@147308 I'm sorry to hear your dad's order hasn't arrived. What was the delivery date given in the order confirmation? ^MI,0.7630500197410583
