conversation_root,brand_tweet_id,author_id,inbound,brand_created_at,brand_response,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,customer_author_id,customer_inbound,customer_text,customer_created_at,split,char_length,word_count,has_context,turn_count,has_url,difficulty_score,candidate_id,selection_reason,golden_example_id,intent,should_escalate,difficulty,annotation_notes,conversation_context
2600928,2600926,AmazonHelp,False,Fri Dec 01 14:08:27 +0000 2017,@152485 Oh 😍 J'espère qu'il vous convient. ^MA,2600927,2600928.0,2600928,152485,True,Merci @AmazonHelp @120533 https://t.co/SWMCYXUGkZ,2017-12-01 13:59:02+00:00,evaluation,49,4,True,1,True,3.0,235,difficult_or_ambiguous,188,,,,,"AmazonHelp: @152485 Oh 😍 J'espère qu'il vous convient. ^MA
Customer: @AmazonHelp Parfait ! Et le système Amazon locker mais il faudra rajouter un poil de sécurité car n’importe qui peut avoir le colis si il a le code
Customer: @152485 @AmazonHelp Oui mais le code est confidentiel donc ^^
Customer: @736207 @AmazonHelp Certe mais si le mec se fait hack sont mail mdr
Customer: @152485 @AmazonHelp ouais fin bon faut que la personne habite proche de chez toi ect..."
895866,895865,AmazonHelp,False,Sat Nov 25 10:42:24 +0000 2017,"@270216 Apologies for the delay in the delivery of your order, please share your details here: https://t.co/GIJyeYqKE0 and we'll assist you accordingly.",990222,895866.0,895866,270216,True,"@AmazonHelp still waiting. What happened to this company ? Unbelievably customer care is careless, as I have called 6 times. https://t.co/E5fd302AkE",2017-11-25 10:03:42+00:00,evaluation,148,21,True,9,True,,144,escalation_or_context_heavy,189,,,,,"AmazonHelp: @270216 Apologies for the delay in the delivery of your order, please share your details here: https://t.co/GIJyeYqKE0 and we'll assist you accordingly."
2950834,2950832,AmazonHelp,False,Wed Nov 29 17:24:04 +0000 2017,@408978 Oh no! I'm sorry hear about the issue with your package! You can look into return options here: https://t.co/Gqpy7I5XIk ^MW,2950833,2950834.0,2950834,408978,True,@AmazonHelp What happened to this in shipping? I'm afraid to feed my cats half of these cans because they're that damaged. https://t.co/338hgby0rx,2017-11-29 17:18:46+00:00,evaluation,146,22,True,1,True,,84,regular_coverage,190,,,,,"AmazonHelp: @408978 Oh no! I'm sorry hear about the issue with your package! You can look into return options here: https://t.co/Gqpy7I5XIk ^MW
Customer: @AmazonHelp Some of the cans are opened because they are that damaged. Considering I once got a box of maggots from Amazon, I'm not going to send an open can of cat food in the mail"
2981000,2980999,AmazonHelp,False,Thu Nov 30 04:36:33 +0000 2017,@822192 当サイトの名を騙るフィッシングや架空請求詐欺が増えております。そのようなSMSに記載されているURLや番号はクリックしないようお気を付けください。Eメールの見分け方については、こちらをご参照ください。https://t.co/r6R7EU9RIb YM,,2981000.0,2981000,822192,True,"わしゃAmazon使っとらんよ‼️
下らん詐欺かね？ https://t.co/uSvgTcdbdv",2017-11-30 04:18:23+00:00,evaluation,50,3,True,1,True,3.0,217,difficult_or_ambiguous,191,,,,,AmazonHelp: @822192 当サイトの名を騙るフィッシングや架空請求詐欺が増えております。そのようなSMSに記載されているURLや番号はクリックしないようお気を付けください。Eメールの見分け方については、こちらをご参照ください。https://t.co/r6R7EU9RIb YM
2871597,2871596,AmazonHelp,False,Tue Nov 28 02:57:00 +0000 2017,@797331 Thanks for trying out Treasure Truck! Looks like you got a few cool items!  ^AR,,2871597.0,2871597,797331,True,Happy Cyber Monkey 2 me. Thanks Amazon Treasure Truck for lil Mia #CyberMonkey #Fingerlings #WowWee #DTLA #treasuretruck https://t.co/5Wb48RkqA2,2017-11-28 02:54:27+00:00,evaluation,144,18,True,1,True,,262,regular_coverage,192,,,,,AmazonHelp: @797331 Thanks for trying out Treasure Truck! Looks like you got a few cool items!  ^AR
2875037,2875036,AmazonHelp,False,Tue Nov 28 05:02:28 +0000 2017,@798152 プライム・ビデオやプライムミュージック等数多く特典がございますが、継続利用不要で、Amazonプライム特典のご利用がない場合は、会員登録キャンセル時に会費が全額返金されます。詳しくはこちらをどうぞ→https://t.co/9tQT1Jh8Tw SK,,2875037.0,2875037,798152,True,知らんまにamazonプライム会員にさせられててビビる,2017-11-28 04:59:18+00:00,evaluation,27,1,True,2,False,,581,regular_coverage,193,,,,,AmazonHelp: @798152 プライム・ビデオやプライムミュージック等数多く特典がございますが、継続利用不要で、Amazonプライム特典のご利用がない場合は、会員登録キャンセル時に会費が全額返金されます。詳しくはこちらをどうぞ→https://t.co/9tQT1Jh8Tw SK
511732,511731,AmazonHelp,False,Fri Dec 01 22:58:30 +0000 2017,@237646 Thanks for reaching out to us today. I'm sorry you haven't received your correct order. Please give us another chance to look into this for you and reach out to us using the following link: https://t.co/hApLpMlfHN   ^FJ,,511732.0,511732,237646,True,Fire tablet and case supposed to come on Monday. Only get the case. Called Amazon to send another tablet. On Wednesday I get a package. It's another case. I call them again and they overnight a tablet. Come back from work and I get a THIRD FUCKING CASE FOR A TABLET I DON'T HAVE. https://t.co/SBxP6y8ThM,2017-12-01 22:52:22+00:00,evaluation,303,55,True,1,True,3.0,213,difficult_or_ambiguous,194,,,,,AmazonHelp: @237646 Thanks for reaching out to us today. I'm sorry you haven't received your correct order. Please give us another chance to look into this for you and reach out to us using the following link: https://t.co/hApLpMlfHN   ^FJ
2819197,2819195,AmazonHelp,False,Mon Nov 27 05:35:32 +0000 2017,"@785814 I'm sorry about the wrong item delivered. Kindly share your details here: https://t.co/beaaDm0muc and we'll look into this. Also, Please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK",2819196,2819197.0,2819197,785814,True,"Ordered One Plus 5T on 20.11.2017. Received this instead on 24.11.2017. Now I am asked to wait for the investigation team to trace out the product, pending which they will neither return nor deliver a fresh piece. Absolute nonsense!
@115850 https://t.co/cdwH6fA5mB",2017-11-27 05:24:50+00:00,evaluation,264,41,True,4,True,,75,regular_coverage,195,,,,,"Customer: @AmazonHelp Reason being, I should not be bothered about the location of the phone I ordered as it did not arrive in my address. You should have ensured delivery of the product ordered instead of saddling the burden on the courier services, which is anyway your internal issue.
Customer: @AmazonHelp I am concerned about delivery of the phone I ordered asap, else you are to initiate refund of the same with immediate effect. The delay caused in delivering the product due to the negligence of your courier services or for whatever reasons should not be saddled on the customer.
AmazonHelp: @785814 Apologies that the investigation team is taking longer than expected. The issue is being looked into. Kindly keep a check on your e-mails as we post all the updates and reply to the correspondence when needed. ^KK
AmazonHelp: @785814 I completely understand, Soumya. As this is social media, we will be unable to access your details from here. Could you please confirm if you've filled in your details through the link provided earlier? If yes, please be assured we'll get back to you at the earliest. ^PB
Customer: @AmazonHelp I have filled in the details.
AmazonHelp: @785814 Thank you for the confirmation. I would request you to wait until we check on the issue and connect with you.  ^KK"
2983704,2983702,AmazonHelp,False,Thu Nov 30 05:37:00 +0000 2017,@822778 |ω・).｡oO(イッヌ様にはおいしそうに見えるのでしょうか・・・。読書が捗りますように！） SK,2983703,2983704.0,2983704,822778,True,"kindle舐めんといて。手前に座るから読めない。遊べとクマちゃん持参。イッヌがいると読書はできぬ。
最近国内歴史旅行ばかりで久々のkindle開いたら事切れてたからがっつり充電。
""The Zookeeper's Wife""読めるかな。 #洋書 https://t.co/PDL91vCABC",2017-11-30 05:28:27+00:00,evaluation,147,7,True,2,True,3.0,186,difficult_or_ambiguous,196,,,,,"AmazonHelp: @822778 |ω・).｡oO(イッヌ様にはおいしそうに見えるのでしょうか・・・。読書が捗りますように！） SK
Customer: @AmazonHelp イッヌはkindleから磯田先生に狙いを変更した模様。先生の本が面白いから母ちゃんが遊ばなくなるので齧ってやろうとしてます( ´△｀) https://t.co/w5D4hJys3E
AmazonHelp: @822778 イッヌ様、狙いを定めていらっしゃいますね。かくなるうえは、おやつで気を引くしかないかと・・・・🐶 ET"
578408,578407,AmazonHelp,False,Sun Dec 03 10:14:26 +0000 2017,@256160 意図しない形でのご登録となったところ誠に恐縮ですが、Amazonプライムでは様々な特典をご用意しております。特典一覧についてご案内しているヘルプページがございますので、よろしければ、リンクよりご参照ください。https://t.co/qjaFIyMkEk TN,578406,578408.0,578408,256160,True,間違えてAmazonプライムに入っちゃって、送料無料になるようだしまあいいかとそのままなんだけど、何かビデオとか見れるんだっけ？？,2017-12-03 10:05:29+00:00,evaluation,65,1,True,2,False,,522,regular_coverage,197,,,,,"AmazonHelp: @256160 意図しない形でのご登録となったところ誠に恐縮ですが、Amazonプライムでは様々な特典をご用意しております。特典一覧についてご案内しているヘルプページがございますので、よろしければ、リンクよりご参照ください。https://t.co/qjaFIyMkEk TN
Customer: @AmazonHelp ありがとうございます。ビデオと本の見放題はきっと利用すると思います
AmazonHelp: @256160 こちらこそ、ありがとうございます。ぜひご活用くださいませm(_ _)m TN"
2812787,2812786,AmazonHelp,False,Mon Nov 27 01:30:00 +0000 2017,"@784298 (*´-`).｡oO(こちらは、Amazonからのご請求ではございませんので、ご連絡されませんように。。。)
また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY",2812785,2812787.0,2812787,784298,True,"ねえこれ何？？？
Amazonなんか使ってないんだけど
アカウントはあるけど何も買ってないんだけど。
誰かにアカウント悪用されてるのかな？？？かけたほうがいいの？？？ https://t.co/enCIy8aFML",2017-11-27 01:27:17+00:00,evaluation,107,5,True,3,True,3.0,229,difficult_or_ambiguous,198,,,,,"AmazonHelp: @784298 (*´-`).｡oO(こちらは、Amazonからのご請求ではございませんので、ご連絡されませんように。。。)
また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY
Customer: @AmazonHelp わかりました。ありがとうございます
AmazonHelp: @784298 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY
Customer: @AmazonHelp 了解です
AmazonHelp: @784298 ( ´∀｀)bｸﾞｯ! TY"
2875641,2875640,AmazonHelp,False,Tue Nov 28 05:29:52 +0000 2017,@798318 Thank you for providing us with this information. I'm sorry the resolution wasn't to your satisfaction. ^BV,,2875641.0,2875641,798318,True,@AmazonHelp  Help,2017-11-28 05:04:42+00:00,evaluation,17,2,True,1,False,,443,regular_coverage,199,,,,,AmazonHelp: @798318 Thank you for providing us with this information. I'm sorry the resolution wasn't to your satisfaction. ^BV
568374,568373,AmazonHelp,False,Sun Dec 03 02:20:01 +0000 2017,@252358 I'm so sorry you still haven't received your order! We'd like to look into this further with you. Please reach us by chat/phone here: https://t.co/Q7Ftz6nj80 ^HS,,568374.0,568374,252358,True,@AmazonHelp it’s now after 9 PM and package has not arrived https://t.co/G5SjqZjUxp,2017-12-03 02:07:37+00:00,evaluation,83,12,True,1,True,,407,regular_coverage,200,,,,,AmazonHelp: @252358 I'm so sorry you still haven't received your order! We'd like to look into this further with you. Please reach us by chat/phone here: https://t.co/Q7Ftz6nj80 ^HS
